ActivityDate,ActivityName,ElapsedTime,MovingTime,Distance,MaxSpeed,ElevationGain,Class
"Aug 14, 2019, 2:05:01 PM",Morning Run,2622,2327,8077.5,3.881999969,175,0
"Aug 15, 2019, 2:09:07 PM",Morning Run,2485,2268,8091.399902,3.798000097,140,0
"Aug 16, 2019, 2:04:13 PM",Morning Run,2757,2681,9676.299805,3.927999973,201,0
"Aug 17, 2019, 2:06:44 PM",Morning Run,3116,3071,11286.09961,3.937999964,250,0
"Aug 23, 2019, 2:35:23 PM",Morning Run,3452,3113,11298.2998,4.367000103,366,0
"Aug 21, 2019, 3:38:46 PM",Morning Run,2879,2698,9659.599609,4.179999828,214,0
"Aug 24, 2019, 2:06:31 PM",Morning Run,2775,2733,9665.299805,3.815999985,278,0
"Aug 26, 2019, 1:52:08 PM",Took another small step today ,3489,3439,12930.59961,4.031000137,226,0
"Aug 27, 2019, 1:54:55 PM",Morning Run,1841,1792,6460.700195,3.910000086,166,0
"Aug 27, 2019, 2:25:58 PM",Morning Run,2360,2183,8098,4.059000015,214,0
"Aug 28, 2019, 1:49:18 PM",Progress!,3657,3638,12860.2998,3.900000095,305,0
"Aug 29, 2019, 1:54:05 PM",Morning Run,997,956,3281.600098,3.742000103,60,0
"Aug 29, 2019, 2:31:23 PM",Short Fartlek,1559,1559,6199.399902,6.027999878,199,2
"Aug 29, 2019, 3:04:10 PM",Morning Run,850,795,2489.600098,4.031000137,69,0
"Aug 30, 2019, 2:20:48 PM",Morning Run,3770,3612,12870.7998,4.339000225,426,0
"Sep 1, 2019, 2:27:10 PM",Xploring ,4986,4687,16174.7002,4.525000095,989,0
"Sep 2, 2019, 2:09:02 PM",One step closer...,3950,3914,14500.2002,4.143000126,310,0
"Sep 3, 2019, 1:53:05 PM",Morning Run,959,959,3335.699951,3.788000107,104,0
"Sep 3, 2019, 2:24:54 PM",First Tempo!!,1756,1756,8054.5,5.09499979,150,2
"Sep 3, 2019, 3:03:35 PM",Morning Run,1132,1015,3257.199951,3.52699995,64,0
"Sep 4, 2019, 1:49:11 PM",Recovery after those hard 30 seconds 🥵,3831,3636,12892.2998,4,82.06925964,0
"Sep 5, 2019, 1:55:52 PM",Morning Run,1206,1206,4126.299805,3.630000114,96,0
"Sep 5, 2019, 2:35:45 PM",14x200m hill repeats ,2168,2148,7012.200195,9.451999664,207,2
"Sep 5, 2019, 3:17:41 PM",Morning Run,1633,1429,4235.100098,3.28399992,105,0
"Sep 6, 2019, 2:18:21 PM",Focus on recovery for now ,4199,4056,14504.2998,4.078000069,349,0
"Sep 7, 2019, 2:04:42 PM",First long run!! ,5309,5179,19343.90039,4.291999817,464,1
"Sep 8, 2019, 2:50:24 PM",EZ,2882,2766,9675,3.993999958,167,0
"Sep 9, 2019, 1:52:34 PM",Race week already? 😳,4918,4290,16142.2002,8.258000374,390,0
"Sep 10, 2019, 1:51:39 PM",Wu ,1153,999,3411.199951,3.910000086,67,0
"Sep 10, 2019, 2:27:24 PM",Mix workout ,2246,2035,8948.599609,6.157999992,155,2
"Sep 10, 2019, 3:12:23 PM",CD,1202,996,3173.800049,3.424000025,59,0
"Sep 11, 2019, 1:51:30 PM",This run is:,3876,3633,12886.2002,4.012000084,196,0
"Sep 12, 2019, 1:53:49 PM",Lowkey pre meet ,3230,3184,11276.40039,3.937999964,244,0
"Sep 14, 2019, 12:39:59 AM",Warmup,1189,1149,3881.899902,4.031000137,71,0
"Sep 14, 2019, 1:25:19 AM",First 8k of the season! ,1655,1655,8127.299805,8.649999619,135,2
"Sep 14, 2019, 2:07:19 AM",Cooldown ,1381,934,2610.5,3.582999945,58,0
"Sep 14, 2019, 2:38:08 PM",90 minutes ,5545,5344,20196.80078,4.356999874,425,1
"Sep 16, 2019, 12:06:09 AM",Recovery run ,3597,3575,12913.5,3.927999973,206,0
"Sep 16, 2019, 1:50:37 PM",Old school horse trail ,4870,4648,16231.2002,4.515999794,497,0
"Sep 17, 2019, 1:51:27 PM",Warmup ,989,989,3345.300049,3.703999996,65,0
"Sep 17, 2019, 2:26:50 PM",6 mile tempo ,2029,2029,9664.5,5.140999794,196,2
"Sep 17, 2019, 3:02:03 PM",Hills + cooldown ,2094,1853,5735.200195,8.416000366,107,2
"Sep 18, 2019, 1:54:23 PM",Wrecked ,4011,3703,12886.7998,4.132999897,257,0
"Sep 19, 2019, 1:52:45 PM",Warm ,1015,972,3256.100098,3.732000113,56,0
"Sep 19, 2019, 2:30:56 PM",8x1k,2451,2375,10362.59961,6.409999847,186,2
"Sep 19, 2019, 3:16:17 PM",Cool,1143,1003,3241,3.630000114,63,0
"Sep 20, 2019, 2:21:23 PM",Where’s Israel? ,4590,4522,16154.5,3.862999916,248,0
"Sep 21, 2019, 2:03:22 PM",Back on em ,7144,6795,25798.19922,4.580999851,596,1
"Sep 22, 2019, 5:01:22 PM",Nice and easy ,2829,2754,9681.400391,3.798000097,197,0
"Sep 23, 2019, 1:48:15 PM",Race week!,4498,4379,16108.90039,4.815000057,354,0
"Sep 24, 2019, 1:55:02 PM",Warmup,998,998,3336.899902,3.630000114,82,0
"Sep 24, 2019, 2:30:22 PM",3x2mile thresholds + 4x200m hills,3136,3031,12746.09961,8.734000206,236,2
"Sep 24, 2019, 3:28:08 PM",Cooldown ,1284,1073,3190.899902,3.312000036,167,0
"Sep 25, 2019, 1:47:30 PM",Recovery ,4177,3694,12885.59961,4.143000126,280,0
"Sep 26, 2019, 1:54:48 PM",D-run with 8x30sec on 1min off in the middle,4908,4594,16255.2998,6.933000088,367,2
"Sep 27, 2019, 2:18:19 PM",Pre meet,3744,3697,12887.7998,4.282999992,235,0
"Sep 28, 2019, 1:12:44 PM",Warmup ,1169,1135,3789.800049,3.927999973,68,0
"Sep 28, 2019, 1:59:36 PM",Mustang challenge 8k,1612,1612,7981.399902,8.873000145,160,2
"Sep 28, 2019, 2:45:39 PM",Cooldown ,2094,1801,5402.399902,3.536000013,122,0
"Sep 30, 2019, 1:53:11 PM","Disappointed, but not discouraged!",4476,4418,16154.59961,4.208000183,494,0
"Oct 1, 2019, 1:54:23 PM",Wu,1039,988,3255.5,3.546000004,61,0
"Oct 1, 2019, 2:33:33 PM",10min tempo + 10x 60sec on 90sec off,2306,2306,9642.900391,6.513000011,183,2
"Oct 1, 2019, 3:13:45 PM",Cooldown ,1087,985,3260.300049,3.601999998,84,0
"Oct 2, 2019, 1:07:08 PM",Ez,3831,3650,12884.09961,4.320000172,299,0
"Oct 3, 2019, 1:54:54 PM",Warm up,922,922,2970.600098,3.470999956,88,0
"Oct 3, 2019, 2:25:12 PM",8x800m 2min recovery ,2026,2001,8338.900391,6.139999866,159,2
"Oct 3, 2019, 3:05:41 PM",Cooldown ,1844,1625,5053.399902,7.855999947,139,0
"Oct 4, 2019, 4:36:22 PM",I’m tired,4414,4161,14493.5,3.891000032,348,0
"Oct 6, 2019, 1:50:45 AM",Evening Run,1901,1901,6453.299805,3.854000092,98,0
"Oct 6, 2019, 7:29:37 PM",This run was a lot easier in my head ,7217,6665,25761.09961,4.451000214,665,1
"Oct 7, 2019, 1:53:07 PM",Big week ,4496,4397,16107.5,4.198999882,400,0
"Oct 8, 2019, 1:53:02 PM",Warming up,952,952,3351.899902,3.854000092,92,0
"Oct 8, 2019, 2:30:58 PM",5x1mile intervals 150sec rest ,2111,2049,9096.700195,6.802000046,160,2
"Oct 8, 2019, 3:15:14 PM",Cooldown,1556,1271,3951.199951,3.507999897,102,0
"Oct 9, 2019, 1:49:58 PM",Legs are wrecked ,3835,3664,12917.40039,3.937999964,307,0
"Oct 10, 2019, 1:59:13 PM",Warmup,960,960,3377.5,3.862999916,136,0
"Oct 10, 2019, 2:35:53 PM",Threshold,1357,1357,6350,5.131999969,186,2
"Oct 10, 2019, 2:58:57 PM",4x200m hills & Cooldown ,2286,1803,5653.100098,6.848999977,135,2
"Oct 11, 2019, 2:20:03 PM","Don’t count the miles, make the miles count",3974,3917,14510.2998,6.829999924,205,0
"Oct 12, 2019, 12:25:36 PM",Kipchoge inspired me this morning ,6919,6882,26017.5,4.460000038,536,1
"Oct 14, 2019, 12:51:43 AM",Easy one today,2828,2704,9726.400391,4.031000137,196,0
"Oct 14, 2019, 1:52:35 PM",Race week!!,4382,4237,16162.5,4.413000107,358,0
"Oct 15, 2019, 1:54:11 PM",Warm up,924,865,3268.399902,4.096000195,56,0
"Oct 15, 2019, 2:31:03 PM","2,2,1 mile tempos",1825,1825,8491.400391,5.701000214,164,2
"Oct 15, 2019, 3:03:56 PM",Cool down,1176,964,3232.600098,3.825999975,65,0
"Oct 16, 2019, 1:56:52 PM",Angel,3522,3514,12890.90039,4.105999947,91,0
"Oct 17, 2019, 1:55:26 PM",Warm up,928,928,3353.100098,3.91899991,70,0
"Oct 17, 2019, 2:32:53 PM","Fartlek (1,30,30) x 5 ",2037,2019,8442.900391,7.370999813,113,2
"Oct 17, 2019, 3:09:28 PM",Cooldown ,1213,967,3164.600098,3.611000061,87,0
"Oct 18, 2019, 1:53:25 PM",The separation is in the preparation,3495,3217,11301.7002,3.844000101,272,0
"Oct 19, 2019, 2:10:09 PM",Getting warm ,1233,1197,4355.100098,4.179999828,88,0
"Oct 19, 2019, 2:59:41 PM",Highlander 8k ,1545,1545,8111.899902,7.165999889,158,2
"Oct 19, 2019, 3:36:46 PM",Cooldown ,3606,1814,6202.399902,5.355999947,99,0
"Oct 20, 2019, 3:33:57 PM",Feel good run,2758,2667,9670.900391,4.031000137,174,0
"Oct 21, 2019, 1:51:18 PM",Felt much better yesterday 🥴,4055,3983,14539.7998,4.078000069,403,0
"Oct 22, 2019, 2:00:09 PM",Warmup ,920,883,3243.800049,4.143000126,54,0
"Oct 22, 2019, 2:36:10 PM",8x1k 5min cycle ,2309,2224,10187.90039,6.149000168,232,2
"Oct 22, 2019, 3:23:25 PM",Cooldown ,1120,1018,3069.199951,3.694999933,55,0
"Oct 23, 2019, 1:52:50 PM",Short recovery,3405,3121,11291.7998,4.039999962,261,0
"Oct 24, 2019, 1:53:26 PM",Warm up,937,937,3335.399902,3.854000092,76,0
"Oct 24, 2019, 2:28:35 PM",4 mile tempo,1313,1313,6381.399902,5.710000038,111,2
"Oct 24, 2019, 2:51:28 PM",Hills + Cool down,2332,1908,6424.899902,8.13599968,135,2
"Oct 25, 2019, 2:21:12 PM",Blown away ,3247,3222,12886.5,4.403999805,175,0
"Oct 26, 2019, 7:15:44 PM",Blue,5764,5402,19988.69922,4.096000195,328,1
"Oct 27, 2019, 2:43:30 PM",Red,1964,1767,6453.200195,4.227000237,159,0
"Oct 28, 2019, 7:20:29 PM",Always happens at the worst time 🤧,3453,3375,12937.5,4.208000183,294,0
"Oct 29, 2019, 2:53:21 PM",Morning Run,999,989,3596.300049,3.927999973,66,0
"Oct 29, 2019, 3:23:09 PM",Morning Run,1947,1937,8598.799805,5.906000137,133,2
"Oct 29, 2019, 3:57:51 PM",Morning Run,993,955,3425.899902,5.123000145,57,0
"Oct 30, 2019, 8:13:48 PM",Everything hurts 🤕,2614,2545,9714.599609,4.758999825,265,0
"Oct 31, 2019, 1:53:39 PM",Morning Run,3138,3034,11288.5,4.320000172,297,0
"Nov 1, 2019, 2:22:51 PM",Morning Run,2285,2100,7673.100098,4.031000137,146,0
"Nov 2, 2019, 3:40:06 PM",Morning Run,1204,1204,4476.899902,4.394999981,74,0
"Nov 2, 2019, 4:29:31 PM",Big West Championships,1569,1569,8097,7.324999809,119,2
"Nov 2, 2019, 5:31:55 PM",Morning Run,1266,1266,3458.100098,3.974999905,47,0
"Nov 4, 2019, 2:55:07 PM",Master the day ,3895,3809,14493.09961,7.017000198,280,0
"Nov 5, 2019, 2:51:37 PM",Warm up,911,903,3304.300049,4.160999775,93,0
"Nov 5, 2019, 3:25:09 PM",8x800m 4:20 cycle ,1907,1862,8268.400391,6.214000225,103,2
"Nov 5, 2019, 4:05:08 PM",Cooldown ,1280,949,3282.300049,3.983999968,78,0
"Nov 6, 2019, 2:50:36 PM",As you are,3094,3061,11256.90039,3.96600008,240,0
"Nov 7, 2019, 2:54:02 PM",Warm up,870,870,3345.300049,4.208000183,70,0
"Nov 7, 2019, 3:24:35 PM",4x1 mile thresholds ,1528,1358,6250.700195,5.849999905,118,2
"Nov 7, 2019, 3:51:38 PM",4x200m hills plus cooldown ,2088,1667,5603.100098,8.416000366,116,2
"Nov 8, 2019, 2:49:14 PM",Easy run,3279,3063,11325.59961,4.124000072,274,0
"Nov 9, 2019, 3:08:32 PM",Don’t be scared to cut it short when it hurts ,1858,1804,6601,4.34800005,142,0
"Nov 10, 2019, 2:44:55 PM",Morning Run,1195,1195,4384.100098,3.96600008,81,0
"Nov 10, 2019, 3:30:13 PM",Mission Inn 5k,964,964,4958,5.71999979,119,2
"Nov 11, 2019, 3:23:47 PM",Morning Run,1751,1683,5703.5,3.91899991,126,0
"Nov 25, 2019, 10:06:10 PM",T&F 2020 📍,2008,1808,6456.299805,3.910000086,156,0
"Nov 26, 2019, 4:56:15 PM",Post Teamsgiving run,2252,2205,8058,4.544000149,262,0
"Nov 27, 2019, 7:56:08 PM",Nice and Rainy,1813,1764,6495.299805,4.563000202,129,0
"Nov 28, 2019, 10:02:49 PM",Afternoon Run,1649,1649,6463.600098,4.339000225,91,0
"Nov 30, 2019, 8:38:19 PM",Lunch Run,2396,2234,8073,3.95600009,158,0
"Dec 2, 2019, 12:08:18 AM",Afternoon Run,2655,2521,9676.700195,4.534999847,181,0
"Dec 2, 2019, 3:03:29 PM",Morning Run,2610,2470,9691.299805,4.534999847,218,0
"Dec 3, 2019, 3:02:42 PM",Morning Run,4545,2865,10389.7998,7.782000065,238,0
"Dec 4, 2019, 2:47:47 PM",Morning Run,2389,2235,8077.700195,4.086999893,138,0
"Dec 5, 2019, 3:28:51 PM",Morning Run,2741,2667,9720.799805,7.269000053,203,0
"Dec 6, 2019, 3:19:48 PM",Morning Run,2555,2555,9678.099609,4.031000137,103,0
"Dec 7, 2019, 3:07:11 PM",Morning Run,3808,3555,12902.90039,5.151000023,288,0
"Dec 9, 2019, 2:50:38 PM",Elite! ,3081,2998,11345,4.339000225,312,0
"Dec 10, 2019, 3:27:36 PM",Morning Run,3305,3147,11311.40039,9.293000221,366,0
"Dec 11, 2019, 2:52:04 PM",Morning Run,2317,2214,8063.200195,3.871999979,157,0
"Dec 12, 2019, 3:25:03 PM",Peak 🌺,3622,3501,12931.7998,9.06000042,313,0
"Dec 13, 2019, 3:19:16 PM",Morning Run,3138,3123,11280.5,3.91899991,242,0
"Dec 14, 2019, 3:06:08 PM",Paint me a picture...,3938,3896,14505.2002,4.124000072,301,0
"Dec 16, 2019, 8:21:15 PM","take yourself outside your body, then look at yourself",3401,3230,12920.2002,5.235000134,293,0
"Dec 23, 2019, 3:50:24 PM",Morning Run,2949,2722,9931.799805,4.320000172,381,0
"Dec 26, 2019, 12:58:24 AM",Sometimes it hits extra hard ,1769,1714,6463.700195,4.171000004,84,0
"Dec 27, 2019, 12:58:09 AM",One step at a time ,1842,1817,6454.5,4.637000084,63,0
"Dec 27, 2019, 4:13:20 PM",Wicked games ,4180,3373,13034.5,8.901000023,222,0
"Dec 28, 2019, 11:33:02 PM",I’m on a different path ,2718,2584,9676,4.525000095,196,0
"Dec 29, 2019, 9:38:45 PM",Maybe you should wish it more ,1717,1655,6459.200195,4.487999916,137,0
"Dec 31, 2019, 1:28:05 AM",Afternoon Run,3589,3216,11297,4.468999863,28.79444504,0
"Jan 1, 2020, 12:53:58 AM",Grateful 🙏🏻,3013,2594,9677,4.93599987,66.00787354,0
"Jan 3, 2020, 1:09:32 AM",Afternoon Run,3538,3041,11859.2998,5.169000149,86.46904755,0
"Jan 3, 2020, 10:19:25 PM",Afternoon Run,2566,2434,9672.700195,4.823999882,36.75548935,0
"Jan 7, 2020, 3:35:01 PM",Morning Run,878,860,3125.300049,4.105999947,13.90307713,0
"Jan 6, 2020, 3:23:53 PM",Morning Run,3169,3055,11370.7002,4.096000195,123.8883362,0
"Jan 7, 2020, 4:13:52 PM",Morning Run,1532,1532,7186.700195,5.896999836,0,2
"Jan 7, 2020, 4:40:52 PM",Morning Run,725,689,1377.699951,9.012999535,12.31030369,2
"Jan 7, 2020, 4:55:24 PM",Morning Run,1292,678,1800,3.974999905,5.551929951,0
"Jan 8, 2020, 3:21:45 PM",Morning Run,2923,2638,9708.5,4.078000069,56.15625,0
"Jan 9, 2020, 3:21:16 PM",Morning Run,978,925,3230.300049,3.835000038,7.562112808,0
"Jan 9, 2020, 4:01:56 PM",Morning Run,2022,2022,8866.900391,6.084000111,57.6391716,2
"Jan 9, 2020, 4:35:54 PM",Morning Run,1330,1078,3814.199951,3.983999968,20.66296768,0
"Jan 10, 2020, 9:20:34 PM",Afternoon Run,2589,2535,9688.799805,4.394999981,192.0137634,0
"Jan 14, 2020, 3:34:20 PM",Morning Run,257,257,887.9000244,3.742000103,3.904861212,0
"Jan 14, 2020, 4:15:05 PM",Morning Run,2058,2058,9670.799805,5.868999958,50.22634125,2
"Jan 14, 2020, 4:50:26 PM",Morning Run,1836,1260,4124.299805,8.836000443,23.30717278,2
"Jan 16, 2020, 3:31:47 PM",Morning Run,840,840,3013,3.974999905,8.711667061,0
"Jan 16, 2020, 4:12:45 PM",Morning Run,2287,2026,7816,9.470999718,0,2
"Jan 16, 2020, 4:59:44 PM",Morning Run,1120,931,3099.199951,4.208000183,12.96875,0
"Jan 17, 2020, 3:23:42 PM",Morning Run,3339,3027,11271.40039,7.613999844,113.212677,0
"Jan 19, 2020, 12:02:50 AM",Afternoon Run,4526,4180,16110.90039,4.413000107,130.0092926,0
"Jan 20, 2020, 11:35:48 PM",Nothing but love ,3684,3325,12896.7002,5.019999981,76.14797211,0
"Jan 21, 2020, 3:13:26 PM",On a mission ,818,818,2976.300049,3.891000032,8.768750191,0
"Jan 21, 2020, 3:53:37 PM",Tempo + hill sprints ,2124,1842,8295.799805,8.715000153,3.366666555,2
"Jan 21, 2020, 4:42:04 PM",Struggles ,739,731,2317.199951,3.854000092,9.685012817,0
"Jan 22, 2020, 2:50:03 PM",Dreams stop being dreams when I turn them into goals ,3129,2690,9674.099609,4.143000126,52.1959343,0
"Jan 23, 2020, 3:11:37 PM",Morning Run,838,838,2977.899902,3.881999969,8.759821892,0
"Jan 23, 2020, 4:28:26 PM",Morning Run,1169,954,3141.199951,3.611000061,13.43916702,0
"Jan 24, 2020, 3:21:42 PM",Hop on the TL,3646,3513,12893.90039,4.171000004,111.836525,0
"Jan 25, 2020, 3:07:15 PM",Living life 12 miles at a time ,5295,5175,19319,4.34800005,156.4172058,1
"Jan 26, 2020, 10:54:00 PM",Can’t change the world unless we change ourselves ,1753,1679,6447.200195,4.367000103,56.09093475,0
"Jan 27, 2020, 2:51:37 PM",Cold sweat,3533,3497,12903,4.534999847,136.8122711,0
"Jan 28, 2020, 3:12:43 PM",Morning Run,825,825,2962.5,3.871999979,8.762499809,0
"Jan 28, 2020, 3:54:51 PM",Tempo + hill sprints ,1913,1552,7391.399902,9.368000031,3.660000086,2
"Jan 28, 2020, 4:44:43 PM",You gotta be a little though ,1365,1027,3404.399902,4.291999817,13.5225811,0
"Jan 29, 2020, 2:52:48 PM","King of the science, king of the sport ",2775,2729,9716.200195,4.385000229,90.09845734,0
"Jan 30, 2020, 3:14:08 PM",Morning Run,977,878,3137.399902,5.019999981,8.711969376,0
"Jan 30, 2020, 3:52:08 PM",Relaxed 150s,909,909,3339.899902,9.619999886,0,2
"Jan 30, 2020, 4:17:45 PM",Only limitations are those that you place upon yourself ,1923,1798,6894.200195,4.403999805,41.18951416,0
"Jan 31, 2020, 3:56:27 PM",Morning Run,4013,3586,13036.5,4.31099987,165.6927643,0
"Feb 1, 2020, 9:48:52 PM",My mojo so dope ,5154,4952,19371.40039,4.385000229,65.2924118,1
"Feb 3, 2020, 2:52:24 PM",Winning didn’t teach me anything ,3711,3391,12917.2002,7.454999924,134.2888031,0
"Feb 4, 2020, 3:12:51 PM",Byf,849,849,2955.100098,3.779000044,8.718055725,0
"Feb 4, 2020, 3:52:55 PM",Threshold workout + hill sprints ,1945,1692,8030.899902,9.199999809,3.660989046,2
"Feb 4, 2020, 4:33:43 PM",Riding slow,1025,910,3146.600098,3.703999996,13.41416645,0
"Feb 5, 2020, 2:50:29 PM",Everybody wants to rule the world,2982,2684,9687,3.983999968,51.2161293,0
"Feb 6, 2020, 3:13:44 PM",Warmup,853,853,2889.800049,3.601999998,8.672059059,0
"Feb 6, 2020, 3:55:35 PM",Sssstadiums ,1583,1507,2994.600098,9.741000175,41.7641449,2
"Feb 6, 2020, 4:35:20 PM",Angel baby ,1179,937,3150.600098,3.611000061,13.42666626,0
"Feb 7, 2020, 3:22:43 PM",Yo no sé ,3524,3452,12880.90039,4.002999783,28.39333344,0
"Feb 8, 2020, 3:05:23 PM",Going with my heart ,5372,5238,19415.19922,4.217000008,267.5930176,1
"Feb 9, 2020, 4:08:15 PM",Working on the weekend like usual ,1747,1671,6446.399902,4.385000229,28.35196114,0
"Feb 10, 2020, 2:50:48 PM",I ain’t feel like this in a long time ,3502,3385,12903.2998,4.339000225,107.4885178,0
"Feb 11, 2020, 3:12:47 PM",Warm up,863,863,2983.5,3.676000118,8.733088493,0
"Feb 11, 2020, 4:35:03 PM",Cupid cooldown,1115,1001,3105,3.601999998,13.58447742,0
"Feb 12, 2020, 2:48:53 PM",Silhouettes for the evening,2679,2668,9708.599609,4.18900013,29.06615829,0
"Feb 13, 2020, 3:12:09 PM",Morning Run,844,844,2969.399902,3.694999933,8.690178871,0
"Feb 13, 2020, 3:55:16 PM",Morning Run,1514,1178,2979.300049,9.56400013,0,2
"Feb 13, 2020, 4:31:31 PM",Morning Run,1802,1735,6156.600098,3.927999973,25.32333374,0
"Feb 14, 2020, 3:19:40 PM",Morning Run,3836,3477,12926.2002,4.796000004,84.72818756,0
"Feb 15, 2020, 3:05:52 PM",Darker than the ocean ,5129,4828,19334.59961,5.383999825,189.3493195,1
"Feb 17, 2020, 2:50:55 PM",Working to get everything that I need ,3495,3461,12882.59961,4.385000229,137.0388031,0
"Feb 18, 2020, 3:14:30 PM",Morning Run,831,831,2929.899902,3.75999999,8.690278053,0
"Feb 18, 2020, 3:53:33 PM",Morning Run,1579,1402,2936.300049,9.666999817,36.89276886,2
"Feb 18, 2020, 4:31:23 PM",Morning Run,1767,1568,4822.5,4.208000183,21.61804008,0
"Feb 19, 2020, 2:51:50 PM",There’s no progress without struggle,2626,2599,9670.900391,4.059000015,24.82321358,0
"Feb 20, 2020, 3:10:08 PM",Morning Run,808,808,3010,4.198999882,8.714583397,0
"Feb 20, 2020, 3:47:51 PM",Morning Run,1979,1633,7746.399902,9.208999634,3.530681849,2
"Feb 20, 2020, 4:44:35 PM",Morning Run,667,667,2021.5,3.619999886,9.543055534,0
"Feb 21, 2020, 3:19:40 PM","Genius is 1% inspiration, and 99% perspiration ",3651,3476,12922.09961,4.758999825,111.7957611,0
"Feb 22, 2020, 3:05:04 PM",Top down for the breeze ,5181,5143,19328.09961,4.739999771,175.6584625,1
"Feb 23, 2020, 10:16:14 PM","I know the higher the goal, the harder the climb ",1825,1484,5696.200195,4.301000118,54.2148819,0
"Feb 24, 2020, 2:50:17 PM",I need a dolla ,3488,3469,12886.7002,4.06799984,49.84296417,0
"Feb 25, 2020, 3:10:49 PM",Morning Run,832,832,3004.699951,4.114999771,8.750686646,0
"Feb 25, 2020, 3:47:09 PM","Endurance athletes, by definition, ENDURE",1660,1545,6593.100098,8.359999657,0,2
"Feb 25, 2020, 4:33:04 PM",Morning Run,1244,1014,3129.100098,3.686000109,13.26111126,0
"Feb 26, 2020, 2:52:05 PM",Running is a form of expression ,2795,2608,9702.900391,4.796000004,51.342556,0
"Feb 27, 2020, 3:10:36 PM",Morning Run,853,853,2952,3.871999979,8.733333588,0
"Feb 27, 2020, 3:46:59 PM",Morning Run,1039,1039,3680.300049,9.432999611,0,2
"Feb 27, 2020, 4:10:03 PM",Morning Run,1943,1771,6506.700195,4.059000015,30.15691185,0
"Feb 28, 2020, 3:20:02 PM",In tune ,3656,3599,12887,4.880000114,134.6389313,0
"Feb 29, 2020, 3:06:14 PM",Morning Run,5211,5137,19372.09961,4.684000015,189.657959,1
"Mar 1, 2020, 8:38:07 PM",Lunch Run,1813,1690,6459.5,4.050000191,54.20428467,0
"Mar 2, 2020, 2:56:10 PM",Morning Run,3510,3344,12891.7002,4.823999882,149.3298492,0
"Mar 3, 2020, 3:10:53 PM",Morning Run,868,868,3205.899902,4.422999859,14.22693634,0
"Mar 3, 2020, 3:49:32 PM",Morning Run,1434,1171,4260.5,9.779000282,0,2
"Mar 3, 2020, 4:29:00 PM",Morning Run,976,859,3160,4.171000004,13.13333321,0
"Mar 4, 2020, 2:49:50 PM",Morning Run,2680,2624,9672,4.021999836,22.79952431,0
"Mar 5, 2020, 3:14:00 PM",Brace yourself,3243,3053,11085.59961,4.272999763,52.0805397,0
"Mar 7, 2020, 12:39:22 AM",Afternoon Run,803,573,1610.400024,3.227999926,0,0
"Mar 6, 2020, 11:36:24 PM",Afternoon Run,1408,1238,4461.100098,3.881999969,19.72141266,0
"Mar 7, 2020, 1:18:47 AM",Afternoon Run,597,343,1104.800049,3.657999992,0,0
"Mar 7, 2020, 3:20:28 PM",Reduced Long run ,4401,4368,16111.2002,4.272999763,167.8843079,0
"Mar 8, 2020, 4:38:35 PM",Fully recovered ,1849,1717,6472.799805,4.515999794,53.94571304,0
"Mar 9, 2020, 2:10:46 PM",Morning Run,826,826,2974.300049,3.91899991,8.743749619,0
"Mar 9, 2020, 2:53:17 PM",Morning Run,905,875,2444.399902,10.52499962,0,2
"Mar 9, 2020, 3:28:48 PM",Morning Run,1317,1275,4025.5,3.750999928,18.11858749,0
"Mar 10, 2020, 1:48:47 PM",Thunder only happens when it’s raining ,2969,2793,9682.5,10.23600006,73.84485626,0
"Mar 11, 2020, 1:54:33 PM",Morning Run,3610,3555,12889.5,3.891000032,49.86009979,0
"Mar 12, 2020, 2:19:23 PM",Morning Run,1226,888,3371.699951,4.403999805,16.60928535,0
"Mar 12, 2020, 2:55:12 PM",Morning Run,755,747,2769.100098,8.527999878,3.326894045,2
"Mar 12, 2020, 3:14:24 PM",Morning Run,1451,1263,4101.5,3.694999933,18.45441628,0
"Mar 13, 2020, 2:20:50 PM",Season is over...,3014,2738,9690.400391,3.844000101,62.30590439,0
"Mar 14, 2020, 2:08:43 PM",... But the work must be done,4907,4847,19358.30078,5.131999969,125.7768173,1
"Mar 15, 2020, 5:28:13 PM",Big dog autobiography ,1906,1666,6459.399902,4.179999828,52.06639481,0
"Mar 16, 2020, 2:10:03 PM",Another good run,3568,3451,12882.2002,4.143000126,147.7490997,0
"Mar 17, 2020, 5:24:16 PM",Time to shift focus ,3813,3280,12896.2002,4.664999962,78.28376007,0
"Mar 18, 2020, 11:27:48 PM",Afternoon Run,2576,2417,9679,4.534999847,28.46923065,0
"Mar 20, 2020, 12:27:20 AM",Afternoon Run,3569,3471,12905.2998,4.263999939,32.96166611,0
"Mar 21, 2020, 1:54:00 AM",Evening Run,3697,3626,12886,3.862999916,30.28750038,0
"Mar 21, 2020, 2:12:46 PM",Ranch market for the win ,6278,5818,22546.69922,4.339000225,207.42453,1
"Mar 23, 2020, 12:31:19 AM",shakeout,1869,1769,6453,3.95600009,32.85189056,0
"Mar 23, 2020, 4:25:03 PM",Looping,4526,4354,16171.7998,4.217000008,99.97734833,0
"Mar 25, 2020, 1:40:03 AM",Gonna find all the loops ,4379,4273,16114,4.255000114,118.2233353,0
"Mar 25, 2020, 10:01:20 PM",This one’s hilly ,3539,3453,13549.5,4.627999783,201.1839752,0
